,id,image_id,iscrowd,bbox,area,num_keypoints,keypoints,category_id,file_name
201,442,329,0,"[765.71, 376.59, 81.94, 138.54]",11351,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 847.65, 391.45, 2, 809.57, 376.59, 2, 0, 0, 0, 777.24, 404.26, 2, 0, 0, 0, 765.71, 433.72, 2, 816.17, 445.36, 2, 787.95, 432.02, 2, 802.45, 476.83, 2, 776.72, 479.05, 2, 797.21, 497.25, 2, 768.82, 515.13, 2]",1,CCTV_329.png
202,635,475,0,"[287.28, 181.79, 129.61, 255.16]",33071,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 317.04, 181.79, 2, 348.49, 182.99, 2, 287.28, 218.78, 2, 367.16, 214.69, 2, 0, 0, 0, 390.9, 264.65, 2, 0, 0, 0, 416.89, 295.51, 2, 316.99, 330.99, 2, 378.2, 322.02, 2, 317.67, 388.2, 2, 397.54, 370.93, 2, 323.14, 436.95, 2, 402.84, 425.13, 2]",1,CCTV_475.png
203,106,72,0,"[355.55, 206.63, 55.55, 95.65]",5313,16,"[373.41, 209.7, 2, 375.01, 207.61, 2, 371.88, 207.82, 2, 379.73, 206.63, 2, 0, 0, 0, 390.24, 215.14, 2, 363.9, 216.54, 2, 401.48, 231.21, 2, 358.98, 232.06, 2, 401.53, 241.06, 2, 355.55, 244.46, 2, 394.07, 253.57, 2, 379.7, 253.14, 2, 404.75, 275.98, 2, 376.52, 280.34, 2, 411.1, 293.74, 2, 376.33, 302.28, 2]",1,CCTV_72.png
204,357,270,0,"[810.21, 246.04, 18.67, 40.09]",748,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 823.99, 250.05, 2, 826.76, 246.04, 2, 816.7, 253.76, 2, 0, 0, 0, 810.21, 255.55, 2, 0, 0, 0, 826.87, 267.97, 2, 828.88, 265.78, 2, 816.41, 274.67, 2, 0, 0, 0, 823.77, 286.13, 2, 0, 0, 0]",1,CCTV_270.png
205,358,270,0,"[521.84, 447.4, 97.55, 171.95]",16773,17,"[593.31, 462.8, 2, 598.97, 456.26, 2, 591.58, 454.69, 2, 609.96, 452.64, 2, 581.48, 447.4, 2, 619.39, 460.36, 2, 555.42, 460.96, 2, 616.38, 500.11, 2, 533.75, 499.0, 2, 613.41, 530.53, 2, 544.01, 533.03, 2, 593.11, 530.62, 2, 548.18, 532.25, 2, 588.66, 571.32, 2, 536.49, 560.59, 2, 572.66, 619.35, 2, 521.84, 602.58, 2]",1,CCTV_270.png
206,659,495,0,"[70.81, 389.22, 125.71, 291.0]",36581,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 92.15, 389.22, 2, 0, 0, 0, 94.37, 427.83, 2, 137.66, 405.79, 2, 85.35, 481.11, 2, 0, 0, 0, 70.81, 528.98, 2, 0, 0, 0, 156.96, 516.36, 2, 192.61, 510.38, 2, 149.86, 602.78, 2, 183.8, 591.8, 2, 173.26, 678.19, 2, 196.52, 680.22, 2]",1,CCTV_495.png
207,660,495,0,"[350.51, 445.54, 121.37, 284.66]",34549,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 415.41, 445.54, 2, 446.75, 450.62, 2, 383.82, 479.65, 2, 449.74, 490.53, 2, 354.61, 529.38, 2, 456.24, 547.16, 2, 358.77, 560.12, 2, 471.88, 603.82, 2, 380.23, 573.88, 2, 424.6, 577.15, 2, 367.08, 664.39, 2, 435.0, 651.57, 2, 350.51, 730.2, 2, 435.08, 710.79, 2]",1,CCTV_495.png
208,876,655,0,"[1143.2, 225.01, 53.21, 114.27]",6080,16,"[1175.36, 228.43, 2, 1177.51, 225.95, 2, 1174.38, 225.01, 2, 1184.88, 226.92, 2, 0, 0, 0, 1193.72, 244.04, 2, 1164.6, 236.4, 2, 1196.41, 268.84, 2, 1155.4, 256.8, 2, 1189.95, 286.25, 2, 1144.43, 269.07, 2, 1177.49, 288.32, 2, 1160.86, 282.88, 2, 1162.7, 311.79, 2, 1146.38, 308.04, 2, 1158.98, 334.84, 2, 1143.2, 339.28, 2]",1,CCTV_655.png
209,116,80,0,"[392.06, 309.23, 151.56, 316.46]",47962,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 424.14, 321.31, 2, 511.58, 309.23, 2, 408.72, 416.75, 2, 535.53, 364.57, 2, 392.06, 476.89, 2, 543.62, 405.75, 2, 448.2, 443.48, 2, 492.31, 434.01, 2, 465.86, 541.06, 2, 458.19, 475.78, 2, 530.07, 625.69, 2, 453.83, 550.0, 2]",1,CCTV_80.png
210,239,184,0,"[865.95, 250.53, 428.62, 484.42]",207632,17,"[947.14, 343.11, 2, 963.72, 321.65, 2, 927.69, 327.05, 2, 992.75, 325.71, 2, 906.65, 338.49, 2, 1044.06, 385.79, 2, 869.26, 416.92, 2, 1166.9, 338.8, 2, 865.95, 534.81, 2, 1294.57, 250.53, 2, 927.11, 601.15, 2, 1028.14, 595.64, 2, 929.09, 599.66, 2, 1046.89, 684.26, 2, 922.44, 689.15, 2, 1053.45, 726.63, 2, 917.42, 734.95, 2]",1,CCTV_184.png
211,345,261,0,"[426.39, 296.54, 122.36, 184.61]",22588,13,"[485.71, 303.44, 2, 490.55, 299.77, 2, 0, 0, 0, 502.86, 304.49, 2, 0, 0, 0, 517.12, 337.53, 2, 488.21, 296.54, 2, 486.25, 353.33, 2, 457.47, 320.44, 2, 450.8, 351.15, 2, 426.39, 327.25, 2, 548.75, 369.15, 2, 539.74, 359.39, 2, 523.11, 415.22, 2, 0, 0, 0, 532.69, 481.15, 2, 0, 0, 0]",1,CCTV_261.png
212,497,370,0,"[158.81, 32.86, 28.07, 72.24]",2027,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167.93, 40.79, 2, 186.88, 32.86, 2, 166.99, 60.14, 2, 0, 0, 0, 158.81, 72.38, 2, 0, 0, 0, 171.22, 69.09, 2, 182.85, 64.64, 2, 171.88, 87.44, 2, 182.04, 80.02, 2, 174.59, 105.1, 2, 185.37, 95.9, 2]",1,CCTV_370.png
213,906,678,0,"[206.01, 70.44, 26.72, 74.47]",1989,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 219.5, 70.44, 2, 0, 0, 0, 218.02, 78.82, 2, 222.99, 74.46, 2, 0, 0, 0, 230.11, 87.83, 2, 0, 0, 0, 0, 0, 0, 218.43, 105.58, 2, 220.97, 102.02, 2, 210.56, 121.68, 2, 225.25, 126.2, 2, 206.01, 137.23, 2, 232.73, 144.91, 2]",1,CCTV_678.png
214,748,560,0,"[710.2, 68.93, 62.27, 122.08]",7601,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 748.9, 68.93, 2, 725.14, 84.37, 2, 759.8, 83.26, 2, 714.88, 107.69, 2, 772.47, 93.08, 2, 710.2, 127.61, 2, 0, 0, 0, 727.43, 128.72, 2, 749.94, 131.89, 2, 728.28, 154.01, 2, 743.95, 158.16, 2, 727.62, 180.38, 2, 735.45, 191.01, 2]",1,CCTV_560.png
215,749,560,0,"[751.3, 87.15, 67.34, 120.27]",8098,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 793.98, 87.15, 2, 771.41, 103.18, 2, 808.37, 103.68, 2, 759.69, 131.49, 2, 814.92, 128.48, 2, 751.3, 152.57, 2, 818.64, 150.59, 2, 771.54, 147.9, 2, 799.21, 148.15, 2, 773.34, 178.51, 2, 794.13, 172.54, 2, 777.34, 207.42, 2, 796.13, 192.61, 2]",1,CCTV_560.png
216,907,679,0,"[515.89, 216.34, 34.71, 200.43]",6956,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 529.51, 226.01, 2, 550.6, 225.01, 2, 520.5, 237.75, 2, 0, 0, 0, 523.99, 219.78, 2, 532.14, 216.34, 2, 529.23, 289.89, 2, 548.74, 291.17, 2, 521.71, 337.11, 2, 547.63, 356.68, 2, 515.89, 386.34, 2, 542.95, 416.77, 2]",1,CCTV_679.png
217,908,679,0,"[331.11, 64.24, 28.61, 144.7]",4139,16,"[348.66, 66.55, 2, 350.05, 64.26, 2, 346.25, 64.24, 2, 0, 0, 0, 343.26, 64.94, 2, 354.6, 81.02, 2, 336.28, 81.11, 2, 359.72, 107.2, 2, 332.78, 108.01, 2, 358.64, 133.93, 2, 344.3, 105.18, 2, 353.23, 130.43, 2, 339.63, 132.35, 2, 352.25, 171.18, 2, 337.71, 175.06, 2, 350.18, 208.94, 2, 331.11, 207.43, 2]",1,CCTV_679.png
218,674,505,0,"[587.16, 235.94, 65.2, 183.05]",11934,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 595.79, 235.94, 2, 652.36, 243.29, 2, 587.16, 284.88, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 592.59, 319.11, 2, 634.62, 320.65, 2, 601.53, 373.14, 2, 628.28, 360.52, 2, 605.5, 418.99, 2, 623.0, 403.38, 2]",1,CCTV_505.png
219,647,486,0,"[65.69, 176.62, 170.38, 215.93]",36790,15,"[150.08, 190.14, 2, 160.27, 180.7, 2, 148.23, 176.62, 2, 194.67, 177.64, 2, 0, 0, 0, 236.07, 211.66, 2, 125.1, 210.18, 2, 234.22, 302.68, 2, 104.0, 286.54, 2, 160.23, 314.81, 2, 65.69, 357.85, 2, 224.43, 324.98, 2, 154.88, 325.76, 2, 215.21, 371.81, 2, 170.33, 379.72, 2, 215.41, 392.55, 2, 0, 0, 0]",1,CCTV_486.png
220,648,486,0,"[380.98, 27.75, 71.88, 264.04]",18979,15,"[441.75, 39.1, 2, 446.52, 30.55, 2, 436.2, 30.33, 2, 452.86, 30.97, 2, 422.37, 27.75, 2, 452.01, 53.9, 2, 401.94, 66.56, 2, 0, 0, 0, 384.21, 127.77, 2, 0, 0, 0, 384.67, 195.96, 2, 433.37, 170.79, 2, 408.06, 179.37, 2, 411.12, 225.92, 2, 398.85, 227.56, 2, 397.98, 274.95, 2, 380.98, 291.79, 2]",1,CCTV_486.png
221,143,103,0,"[257.43, 168.8, 51.5, 110.08]",5669,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270.62, 174.12, 2, 293.12, 168.8, 2, 264.98, 192.2, 2, 300.29, 186.3, 2, 257.43, 210.78, 2, 308.93, 202.96, 2, 273.16, 212.64, 2, 289.12, 212.92, 2, 273.81, 242.17, 2, 283.9, 246.04, 2, 275.16, 259.53, 2, 281.46, 278.88, 2]",1,CCTV_103.png
222,125,87,0,"[218.13, 406.66, 48.03, 167.2]",8030,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266.16, 406.66, 2, 228.78, 410.79, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259.65, 473.48, 2, 239.96, 477.23, 2, 234.8, 524.03, 2, 244.66, 527.62, 2, 218.13, 563.94, 2, 252.73, 573.86, 2]",1,CCTV_87.png
223,23,14,0,"[302.91, 86.81, 83.11, 212.24]",17639,15,"[360.51, 92.82, 2, 363.67, 86.81, 2, 356.87, 87.0, 2, 369.33, 90.36, 2, 349.53, 90.28, 2, 386.02, 109.68, 2, 329.68, 109.81, 2, 0, 0, 0, 302.91, 145.82, 2, 0, 0, 0, 314.31, 169.4, 2, 376.34, 192.85, 2, 345.58, 193.36, 2, 374.86, 241.02, 2, 342.17, 243.2, 2, 365.51, 279.09, 2, 345.12, 299.05, 2]",1,CCTV_14.png
224,24,14,0,"[379.38, 109.14, 110.39, 227.8]",25146,17,"[428.9, 117.25, 2, 433.31, 113.28, 2, 423.91, 113.36, 2, 441.21, 109.31, 2, 416.12, 109.14, 2, 474.32, 124.07, 2, 399.4, 121.86, 2, 489.77, 161.69, 2, 379.38, 159.92, 2, 454.71, 163.37, 2, 403.16, 163.33, 2, 457.17, 219.2, 2, 418.07, 225.76, 2, 459.36, 272.29, 2, 424.12, 286.8, 2, 453.0, 315.58, 2, 430.69, 336.94, 2]",1,CCTV_14.png
225,617,458,0,"[218.11, 205.36, 84.04, 207.52]",17439,17,"[239.66, 210.02, 2, 242.09, 205.36, 2, 234.72, 206.78, 2, 251.59, 205.83, 2, 223.63, 208.84, 2, 282.53, 220.92, 2, 218.11, 225.7, 2, 302.15, 263.51, 2, 224.13, 274.86, 2, 278.5, 291.56, 2, 256.78, 307.22, 2, 286.79, 294.32, 2, 247.86, 296.45, 2, 284.51, 341.77, 2, 238.65, 358.37, 2, 296.7, 376.13, 2, 270.13, 412.88, 2]",1,CCTV_458.png
226,769,573,0,"[444.59, 122.65, 64.55, 171.46]",11067,16,"[502.92, 127.95, 2, 503.67, 122.65, 2, 497.08, 124.09, 2, 0, 0, 0, 476.0, 123.97, 2, 508.26, 141.48, 2, 444.59, 154.96, 2, 507.76, 182.14, 2, 448.35, 201.38, 2, 507.19, 208.16, 2, 458.86, 221.5, 2, 495.44, 211.94, 2, 463.52, 218.13, 2, 500.67, 250.13, 2, 457.11, 244.68, 2, 509.14, 294.11, 2, 445.26, 265.13, 2]",1,CCTV_573.png
227,332,253,0,"[237.52, 64.74, 64.32, 134.33]",8640,15,"[263.65, 67.32, 2, 0, 0, 0, 263.08, 64.74, 2, 0, 0, 0, 254.43, 66.04, 2, 241.88, 68.42, 2, 257.56, 89.6, 2, 273.45, 80.15, 2, 277.96, 87.33, 2, 300.59, 76.43, 2, 301.84, 77.53, 2, 237.52, 121.99, 2, 238.59, 126.18, 2, 255.18, 159.68, 2, 262.8, 155.54, 2, 239.68, 199.07, 2, 252.71, 197.09, 2]",1,CCTV_253.png
228,154,113,0,"[423.46, 246.14, 144.5, 174.61]",25231,13,"[425.51, 267.09, 2, 423.46, 263.07, 2, 0, 0, 0, 436.38, 253.29, 2, 0, 0, 0, 482.84, 283.01, 2, 458.9, 246.14, 2, 485.58, 345.27, 2, 463.25, 272.7, 2, 442.9, 371.4, 2, 455.07, 298.99, 2, 535.49, 334.89, 2, 519.29, 319.99, 2, 531.51, 384.33, 2, 0, 0, 0, 567.96, 420.75, 2, 0, 0, 0]",1,CCTV_113.png
229,190,142,0,"[703.17, 8.33, 190.98, 153.7]",29353,14,"[780.02, 11.99, 2, 783.4, 8.33, 2, 0, 0, 0, 802.76, 12.66, 2, 0, 0, 0, 842.77, 34.22, 2, 785.88, 23.07, 2, 868.84, 85.98, 2, 749.37, 27.15, 2, 872.87, 123.47, 2, 703.17, 28.78, 2, 843.48, 114.9, 2, 804.37, 111.17, 2, 879.85, 162.03, 2, 796.05, 154.83, 2, 894.15, 110.2, 2, 0, 0, 0]",1,CCTV_142.png
230,114,78,0,"[602.79, 448.96, 29.91, 81.19]",2428,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 608.95, 450.87, 2, 626.6, 448.96, 2, 602.79, 461.2, 2, 632.7, 464.04, 2, 0, 0, 0, 631.47, 468.34, 2, 610.87, 484.22, 2, 624.07, 483.4, 2, 606.09, 507.83, 2, 622.35, 509.17, 2, 603.54, 528.82, 2, 622.32, 530.15, 2]",1,CCTV_78.png
231,903,676,0,"[1025.53, 207.54, 60.15, 319.58]",19222,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1072.82, 231.03, 2, 1066.85, 207.54, 2, 1085.68, 312.72, 2, 0, 0, 0, 1025.53, 311.48, 2, 0, 0, 0, 1071.26, 370.7, 2, 1049.34, 348.22, 2, 1045.42, 443.96, 2, 0, 0, 0, 1039.14, 527.12, 2, 0, 0, 0]",1,CCTV_676.png
232,140,101,0,"[432.5, 288.88, 158.34, 42.3]",6697,14,"[447.53, 293.83, 2, 448.95, 290.86, 2, 444.6, 291.23, 2, 458.19, 288.88, 2, 0, 0, 0, 468.11, 301.58, 2, 453.01, 298.04, 2, 461.33, 322.59, 2, 0, 0, 0, 432.5, 331.18, 2, 0, 0, 0, 503.66, 295.21, 2, 501.84, 311.17, 2, 546.79, 298.9, 2, 521.01, 326.57, 2, 590.84, 297.96, 2, 565.6, 321.11, 2]",1,CCTV_101.png
233,672,503,0,"[473.37, 406.72, 184.65, 275.04]",50786,16,"[523.58, 421.7, 2, 526.2, 406.72, 2, 513.16, 413.33, 2, 0, 0, 0, 491.83, 417.35, 2, 573.78, 421.54, 2, 473.37, 439.44, 2, 610.86, 479.8, 2, 479.83, 526.25, 2, 658.02, 532.59, 2, 501.55, 480.9, 2, 590.59, 549.23, 2, 526.18, 549.79, 2, 587.61, 627.18, 2, 552.27, 623.23, 2, 593.1, 681.76, 2, 573.94, 663.34, 2]",1,CCTV_503.png
234,630,470,0,"[542.81, 280.48, 196.31, 399.55]",78435,15,"[550.76, 293.52, 2, 550.87, 287.15, 2, 0, 0, 0, 585.36, 280.48, 2, 0, 0, 0, 625.88, 388.93, 2, 629.55, 288.42, 2, 580.24, 455.69, 2, 606.05, 363.05, 2, 569.28, 406.27, 2, 542.81, 377.04, 2, 633.73, 537.17, 2, 637.93, 490.02, 2, 677.88, 624.22, 2, 590.47, 560.3, 2, 739.12, 680.03, 2, 593.76, 655.81, 2]",1,CCTV_470.png
235,515,384,0,"[42.59, 119.37, 22.44, 61.08]",1370,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44.78, 120.6, 2, 64.02, 119.37, 2, 42.59, 133.84, 2, 65.03, 133.6, 2, 0, 0, 0, 0, 0, 0, 48.7, 145.45, 2, 60.65, 144.29, 2, 47.56, 162.79, 2, 60.63, 162.7, 2, 52.06, 176.87, 2, 61.08, 180.45, 2]",1,CCTV_384.png
236,516,384,0,"[72.58, 111.66, 24.34, 62.24]",1514,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77.36, 112.2, 2, 93.55, 111.66, 2, 72.58, 127.7, 2, 96.92, 126.68, 2, 0, 0, 0, 0, 0, 0, 79.49, 136.9, 2, 90.6, 136.26, 2, 79.74, 154.75, 2, 89.99, 155.45, 2, 81.38, 171.86, 2, 92.34, 173.9, 2]",1,CCTV_384.png
237,101,68,0,"[926.94, 249.54, 139.67, 135.32]",18900,13,"[1012.56, 255.54, 2, 0, 0, 0, 1009.12, 249.54, 2, 0, 0, 0, 997.4, 249.78, 2, 993.93, 251.84, 2, 961.05, 291.12, 2, 1021.11, 296.99, 2, 947.02, 337.77, 2, 1066.61, 321.1, 2, 994.4, 362.48, 2, 954.49, 319.56, 2, 926.94, 338.36, 2, 1027.78, 327.53, 2, 974.51, 384.86, 2, 0, 0, 0, 0, 0, 0]",1,CCTV_68.png
238,102,68,0,"[877.64, 65.02, 50.97, 145.63]",7422,17,"[897.48, 70.72, 2, 898.58, 67.69, 2, 894.5, 67.89, 2, 903.21, 65.02, 2, 884.57, 67.44, 2, 919.64, 80.62, 2, 877.64, 82.11, 2, 925.83, 105.07, 2, 885.18, 106.43, 2, 928.61, 130.53, 2, 890.57, 89.36, 2, 915.72, 129.23, 2, 890.2, 129.5, 2, 920.13, 173.12, 2, 895.07, 174.96, 2, 921.55, 207.97, 2, 897.65, 210.65, 2]",1,CCTV_68.png
239,475,354,0,"[463.0, 83.1, 52.35, 142.98]",7485,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 480.32, 83.1, 2, 0, 0, 0, 473.01, 95.6, 2, 500.84, 95.37, 2, 463.0, 122.92, 2, 515.35, 131.03, 2, 0, 0, 0, 0, 0, 0, 476.41, 159.4, 2, 501.39, 161.18, 2, 480.42, 192.81, 2, 503.53, 193.75, 2, 483.48, 226.08, 2, 491.07, 225.82, 2]",1,CCTV_354.png
240,476,354,0,"[500.9, 129.53, 105.93, 238.73]",25288,13,"[522.94, 131.82, 2, 524.6, 129.53, 2, 0, 0, 0, 537.41, 136.5, 2, 0, 0, 0, 525.49, 164.68, 2, 569.34, 153.21, 2, 519.0, 222.91, 2, 606.83, 202.85, 2, 500.9, 255.79, 2, 585.49, 223.88, 2, 531.02, 245.22, 2, 566.62, 239.06, 2, 531.05, 315.84, 2, 0, 0, 0, 537.0, 368.26, 2, 0, 0, 0]",1,CCTV_354.png
241,739,552,0,"[400.61, 78.99, 66.24, 226.07]",14974,13,"[462.98, 83.23, 2, 0, 0, 0, 460.5, 78.99, 2, 0, 0, 0, 448.54, 80.17, 2, 462.85, 95.52, 2, 429.48, 100.39, 2, 0, 0, 0, 429.78, 163.69, 2, 0, 0, 0, 456.74, 196.95, 2, 454.35, 184.96, 2, 442.48, 193.75, 2, 440.56, 240.28, 2, 457.09, 241.03, 2, 400.61, 274.84, 2, 466.85, 305.06, 2]",1,CCTV_552.png
242,478,356,0,"[173.77, 220.36, 47.21, 105.4]",4975,17,"[192.66, 237.15, 2, 194.01, 234.62, 2, 191.47, 234.5, 2, 197.75, 230.44, 2, 188.69, 230.69, 2, 206.24, 220.36, 2, 180.58, 228.78, 2, 220.98, 243.28, 2, 173.77, 245.9, 2, 212.26, 234.13, 2, 175.93, 266.89, 2, 209.04, 264.58, 2, 190.77, 267.51, 2, 210.75, 296.36, 2, 194.03, 286.28, 2, 213.48, 325.76, 2, 198.87, 298.76, 2]",1,CCTV_356.png
243,13,8,0,"[360.7, 85.69, 82.11, 58.17]",4776,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 420.83, 87.09, 2, 360.7, 97.19, 2, 442.81, 101.61, 2, 0, 0, 0, 441.65, 143.86, 2, 394.03, 85.69, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_8.png
244,14,8,0,"[615.17, 162.96, 88.85, 248.73]",22099,12,"[615.17, 169.4, 2, 617.52, 163.65, 2, 0, 0, 0, 625.36, 162.96, 2, 0, 0, 0, 628.25, 193.26, 2, 663.46, 169.26, 2, 648.72, 248.04, 2, 0, 0, 0, 617.66, 286.99, 2, 0, 0, 0, 684.9, 301.01, 2, 704.02, 285.72, 2, 669.28, 354.5, 2, 688.5, 351.31, 2, 0, 0, 0, 689.67, 411.69, 2]",1,CCTV_8.png
245,403,301,0,"[756.76, 114.0, 22.92, 46.63]",1068,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 762.72, 114.0, 2, 776.69, 114.5, 2, 758.77, 125.17, 2, 779.68, 123.98, 2, 756.76, 132.99, 2, 0, 0, 0, 765.06, 135.03, 2, 772.99, 135.59, 2, 765.97, 147.29, 2, 771.69, 146.78, 2, 766.93, 160.63, 2, 770.4, 159.36, 2]",1,CCTV_301.png
246,163,122,0,"[574.98, 330.3, 44.17, 171.9]",7592,15,"[577.92, 332.25, 2, 580.3, 330.3, 2, 0, 0, 0, 589.15, 330.93, 2, 0, 0, 0, 587.57, 351.72, 2, 602.2, 347.74, 2, 576.26, 387.44, 2, 616.49, 385.68, 2, 574.98, 419.39, 2, 616.27, 422.98, 2, 595.11, 421.51, 2, 600.66, 417.06, 2, 578.5, 461.46, 2, 586.03, 461.9, 2, 619.15, 491.6, 2, 586.24, 502.2, 2]",1,CCTV_122.png
247,794,593,0,"[691.02, 143.89, 60.04, 133.86]",8036,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 714.55, 143.89, 2, 751.06, 155.05, 2, 697.7, 160.31, 2, 0, 0, 0, 691.02, 171.48, 2, 0, 0, 0, 714.9, 197.75, 2, 740.78, 201.06, 2, 716.4, 234.34, 2, 734.72, 242.73, 2, 715.43, 269.28, 2, 727.89, 277.75, 2]",1,CCTV_593.png
248,449,336,0,"[188.51, 131.51, 63.66, 94.76]",6032,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224.63, 131.51, 2, 190.47, 143.9, 2, 238.72, 144.09, 2, 188.51, 165.97, 2, 236.79, 166.56, 2, 206.9, 175.15, 2, 234.75, 171.16, 2, 213.7, 181.16, 2, 252.17, 204.65, 2, 235.84, 208.53, 2, 245.45, 182.78, 2, 244.11, 226.27, 2]",1,CCTV_336.png
249,192,144,0,"[745.46, 248.98, 73.94, 240.83]",17806,17,"[783.21, 254.25, 2, 788.47, 248.98, 2, 777.64, 249.53, 2, 794.22, 251.57, 2, 773.22, 251.07, 2, 808.4, 267.93, 2, 756.23, 270.01, 2, 817.13, 311.03, 2, 745.46, 323.92, 2, 819.4, 348.25, 2, 749.3, 373.55, 2, 795.94, 350.53, 2, 772.09, 350.55, 2, 802.02, 410.25, 2, 770.96, 402.16, 2, 806.43, 489.81, 2, 775.1, 446.56, 2]",1,CCTV_144.png
250,579,427,0,"[671.9, 196.88, 83.86, 278.2]",23329,15,"[705.09, 204.0, 2, 710.09, 196.88, 2, 0, 0, 0, 728.09, 207.15, 2, 0, 0, 0, 755.76, 253.63, 2, 708.05, 229.72, 2, 740.3, 314.84, 2, 696.35, 261.45, 2, 696.61, 351.72, 2, 671.9, 272.55, 2, 743.9, 355.79, 2, 713.09, 338.69, 2, 740.19, 413.81, 2, 674.46, 380.21, 2, 737.62, 475.08, 2, 711.32, 416.27, 2]",1,CCTV_427.png
251,408,305,0,"[4.02, 126.27, 93.69, 144.94]",13579,13,"[0, 0, 0, 28.65, 129.83, 2, 0, 0, 0, 0, 126.27, 2, 0, 0, 0, 63.48, 149.1, 2, 18.21, 152.42, 2, 85.23, 179.57, 2, 24.74, 185.54, 2, 97.71, 211.07, 2, 33.17, 204.28, 2, 73.69, 208.76, 2, 43.49, 206.68, 2, 74.86, 248.75, 2, 51.68, 247.12, 2, 88.39, 271.21, 2, 0, 0, 0]",1,CCTV_305.png
252,176,132,0,"[484.51, 362.29, 105.44, 268.64]",28325,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 506.16, 366.01, 2, 576.29, 362.29, 2, 484.51, 418.95, 2, 580.88, 431.43, 2, 0, 0, 0, 589.95, 481.41, 2, 500.81, 470.45, 2, 550.97, 473.27, 2, 510.06, 559.23, 2, 586.33, 553.25, 2, 503.79, 630.93, 2, 534.28, 624.14, 2]",1,CCTV_132.png
253,316,240,0,"[518.65, 153.69, 208.52, 319.11]",66540,16,"[677.12, 161.69, 2, 680.39, 154.63, 2, 666.4, 154.16, 2, 0, 0, 0, 633.36, 153.69, 2, 704.27, 203.5, 2, 576.44, 191.01, 2, 705.6, 263.87, 2, 531.6, 252.95, 2, 727.17, 329.12, 2, 530.37, 335.75, 2, 660.87, 321.53, 2, 581.89, 313.42, 2, 632.13, 397.28, 2, 566.48, 401.98, 2, 600.54, 472.8, 2, 518.65, 423.7, 2]",1,CCTV_240.png
254,417,312,0,"[148.05, 121.02, 38.58, 128.95]",4974,14,"[0, 0, 0, 160.71, 122.29, 2, 0, 0, 0, 164.46, 121.02, 2, 0, 0, 0, 178.41, 130.48, 2, 152.13, 129.46, 2, 176.7, 156.1, 2, 148.11, 160.01, 2, 158.08, 139.4, 2, 148.05, 180.74, 2, 177.81, 187.46, 2, 158.04, 183.99, 2, 180.89, 218.43, 2, 159.74, 217.18, 2, 186.63, 249.97, 2, 172.12, 242.55, 2]",1,CCTV_312.png
